,date,t_mean,t_max,t_min,station,year
182619,2020-01-13,6.0,9.4,4.4,polygyros,2020
182620,2020-01-14,6.1,9.8,3.7,polygyros,2020
182621,2020-01-15,6.4,9.3,4.2,polygyros,2020
182622,2020-01-16,5.7,9.4,3.3,polygyros,2020
182623,2020-01-17,3.8,7.1,2.2,polygyros,2020
182624,2020-01-18,2.5,3.3,1.7,polygyros,2020
182625,2020-01-19,3.2,5.2,1.6,polygyros,2020
182626,2020-01-20,1.3,3.8,-1.0,polygyros,2020
182627,2020-01-21,2.6,6.9,-0.9,polygyros,2020
182628,2020-01-22,6.1,10.6,0.6,polygyros,2020
182629,2020-01-23,6.7,9.8,3.6,polygyros,2020
182630,2020-01-24,4.6,6.9,3.3,polygyros,2020
182631,2020-01-25,6.4,9.6,4.4,polygyros,2020
182632,2020-01-26,8.9,11.7,7.0,polygyros,2020
182633,2020-01-27,8.3,9.5,6.4,polygyros,2020
182634,2020-01-28,8.7,12.9,5.3,polygyros,2020
182635,2020-01-29,9.9,14.3,7.5,polygyros,2020
182636,2020-01-30,5.8,9.2,3.7,polygyros,2020
182637,2020-01-31,7.5,10.5,3.8,polygyros,2020
182638,2020-02-01,11.4,15.9,8.0,polygyros,2020
182639,2020-02-02,11.1,14.3,8.6,polygyros,2020
182640,2020-02-03,11.4,14.8,8.8,polygyros,2020
182641,2020-02-04,12.1,14.6,10.1,polygyros,2020
182642,2020-02-05,2.3,11.3,-0.2,polygyros,2020
182643,2020-02-06,-0.5,1.4,-3.1,polygyros,2020
182644,2020-02-07,0.1,4.0,-3.4,polygyros,2020
182645,2020-02-08,1.1,4.4,-0.4,polygyros,2020
182646,2020-02-09,3.6,7.5,-0.1,polygyros,2020
182647,2020-02-10,6.4,9.3,3.3,polygyros,2020
182648,2020-02-11,11.2,15.2,5.3,polygyros,2020
182649,2020-02-12,8.3,12.1,6.1,polygyros,2020
182650,2020-02-13,7.1,10.9,5.1,polygyros,2020
182651,2020-02-14,7.5,9.6,5.5,polygyros,2020
182652,2020-02-15,6.8,8.7,5.4,polygyros,2020
182653,2020-02-16,6.1,8.8,3.9,polygyros,2020
182654,2020-02-17,6.6,10.4,3.2,polygyros,2020
182655,2020-02-18,8.6,12.0,6.0,polygyros,2020
182656,2020-02-19,8.0,11.5,5.7,polygyros,2020
182657,2020-02-20,5.7,9.2,2.3,polygyros,2020
182658,2020-02-21,5.0,8.3,2.1,polygyros,2020
182659,2020-02-22,4.7,8.0,2.6,polygyros,2020
182660,2020-02-23,6.0,9.8,2.4,polygyros,2020
182661,2020-02-24,11.0,17.1,5.6,polygyros,2020
182662,2020-02-25,9.4,12.4,7.0,polygyros,2020
182663,2020-02-26,11.2,13.6,8.7,polygyros,2020
182664,2020-02-27,8.7,12.1,2.3,polygyros,2020
182665,2020-02-28,5.1,10.2,0.8,polygyros,2020
182666,2020-02-29,4.8,9.6,0.4,polygyros,2020
182667,2020-03-01,7.3,10.8,4.3,polygyros,2020
182668,2020-03-02,11.8,15.3,6.1,polygyros,2020
182669,2020-03-03,13.9,17.8,10.5,polygyros,2020
182670,2020-03-04,9.7,11.4,6.8,polygyros,2020
182671,2020-03-05,7.8,10.8,4.9,polygyros,2020
182672,2020-03-06,8.8,11.1,5.0,polygyros,2020
182673,2020-03-07,11.9,15.1,8.6,polygyros,2020
182674,2020-03-08,10.5,13.2,7.7,polygyros,2020
182675,2020-03-09,7.1,8.4,5.8,polygyros,2020
182676,2020-03-10,5.9,7.6,4.7,polygyros,2020
182677,2020-03-11,8.4,13.4,3.8,polygyros,2020
182678,2020-03-12,12.6,15.7,8.7,polygyros,2020
182679,2020-03-13,15.2,19.1,11.6,polygyros,2020
182680,2020-03-14,14.3,17.4,10.4,polygyros,2020
182681,2020-03-15,5.9,11.5,1.8,polygyros,2020
182682,2020-03-16,3.8,8.3,1.1,polygyros,2020
182683,2020-03-17,6.0,10.1,1.1,polygyros,2020
182684,2020-03-18,7.6,11.3,4.8,polygyros,2020
182685,2020-03-19,7.4,12.1,2.9,polygyros,2020
182686,2020-03-20,12.2,15.9,8.4,polygyros,2020
182687,2020-03-21,13.5,16.7,10.9,polygyros,2020
182688,2020-03-22,12.0,16.7,9.3,polygyros,2020
182689,2020-03-23,5.8,9.5,3.9,polygyros,2020
182690,2020-03-24,4.2,5.8,3.0,polygyros,2020
182691,2020-03-25,4.2,6.8,2.9,polygyros,2020
182692,2020-03-26,5.3,6.8,3.6,polygyros,2020
182693,2020-03-27,5.3,6.2,4.3,polygyros,2020
182694,2020-03-28,5.9,7.3,4.7,polygyros,2020
182695,2020-03-29,8.2,12.2,5.1,polygyros,2020
182696,2020-03-30,11.1,14.9,6.7,polygyros,2020
182697,2020-03-31,10.0,13.8,5.2,polygyros,2020
182698,2020-04-01,3.4,5.2,0.6,polygyros,2020
182699,2020-04-02,2.7,6.2,-0.7,polygyros,2020
182700,2020-04-03,5.5,7.4,3.6,polygyros,2020
182701,2020-04-04,6.5,8.1,4.8,polygyros,2020
182702,2020-04-05,7.0,8.2,5.0,polygyros,2020
182703,2020-04-06,6.8,10.1,4.1,polygyros,2020
182704,2020-04-07,9.2,13.3,4.0,polygyros,2020
182705,2020-04-08,10.2,14.3,5.9,polygyros,2020
182706,2020-04-09,12.6,16.1,7.1,polygyros,2020
182707,2020-04-10,14.4,18.7,9.8,polygyros,2020
182708,2020-04-11,16.2,20.0,12.7,polygyros,2020
182709,2020-04-12,13.4,16.9,10.2,polygyros,2020
182710,2020-04-13,13.0,17.2,9.4,polygyros,2020
182711,2020-04-14,14.5,18.1,11.4,polygyros,2020
182712,2020-04-15,6.0,11.4,3.7,polygyros,2020
182713,2020-04-16,8.5,12.7,4.6,polygyros,2020
182714,2020-04-17,13.6,17.7,7.9,polygyros,2020
182715,2020-04-18,17.8,22.3,13.6,polygyros,2020
182716,2020-04-19,17.9,22.0,15.2,polygyros,2020
182717,2020-04-20,15.9,20.8,10.8,polygyros,2020
182718,2020-04-21,7.0,10.8,5.4,polygyros,2020
182719,2020-04-22,6.3,8.4,4.3,polygyros,2020
182720,2020-04-23,9.0,13.5,6.1,polygyros,2020
182721,2020-04-24,11.1,14.8,6.0,polygyros,2020
182722,2020-04-25,14.4,18.1,9.8,polygyros,2020
182723,2020-04-26,15.6,19.8,11.8,polygyros,2020
182724,2020-04-27,15.1,18.6,12.6,polygyros,2020
182725,2020-04-28,16.3,19.6,13.2,polygyros,2020
182726,2020-04-29,16.1,19.8,12.3,polygyros,2020
182727,2020-04-30,16.8,21.2,13.8,polygyros,2020
182728,2020-05-01,16.8,21.3,13.1,polygyros,2020
182729,2020-05-02,15.0,20.3,11.7,polygyros,2020
182730,2020-05-03,13.7,18.6,9.4,polygyros,2020
182731,2020-05-04,12.4,18.0,8.4,polygyros,2020
182732,2020-05-05,15.4,20.2,10.5,polygyros,2020
182733,2020-05-06,15.5,22.4,7.5,polygyros,2020
182734,2020-05-07,11.8,17.5,6.6,polygyros,2020
182735,2020-05-08,14.9,20.4,10.7,polygyros,2020
182736,2020-05-09,16.0,20.3,12.4,polygyros,2020
182737,2020-05-10,18.2,22.1,14.3,polygyros,2020
182738,2020-05-11,20.1,23.6,13.7,polygyros,2020
182739,2020-05-12,22.1,26.7,17.4,polygyros,2020
182740,2020-05-13,20.1,24.1,16.6,polygyros,2020
182741,2020-05-14,21.5,24.8,16.1,polygyros,2020
182742,2020-05-15,26.0,31.2,18.9,polygyros,2020
182743,2020-05-16,27.5,33.8,23.6,polygyros,2020
182744,2020-05-17,24.5,29.2,20.7,polygyros,2020
182745,2020-05-18,23.9,26.9,21.2,polygyros,2020
182746,2020-05-19,22.4,27.1,18.8,polygyros,2020
182747,2020-05-20,21.1,26.5,17.8,polygyros,2020
182748,2020-05-21,15.6,20.7,11.4,polygyros,2020
182749,2020-05-22,12.4,15.5,10.2,polygyros,2020
182750,2020-05-23,14.8,20.3,10.0,polygyros,2020
182751,2020-05-24,16.2,20.1,12.4,polygyros,2020
182752,2020-05-25,14.2,19.5,11.3,polygyros,2020
182753,2020-05-26,12.3,15.6,10.0,polygyros,2020
182754,2020-05-27,11.7,17.0,9.2,polygyros,2020
182755,2020-05-28,12.9,17.3,9.7,polygyros,2020
182756,2020-05-29,14.4,20.3,9.8,polygyros,2020
182757,2020-05-30,15.8,19.9,11.8,polygyros,2020
182758,2020-05-31,15.8,20.2,12.1,polygyros,2020
182759,2020-06-01,14.1,18.5,10.8,polygyros,2020
182760,2020-06-02,15.5,20.9,10.4,polygyros,2020
182761,2020-06-03,15.1,19.5,11.1,polygyros,2020
182762,2020-06-04,18.0,22.1,13.8,polygyros,2020
182763,2020-06-05,19.1,22.7,16.3,polygyros,2020
182764,2020-06-06,17.2,20.1,15.3,polygyros,2020
182765,2020-06-07,18.0,21.9,14.5,polygyros,2020
182766,2020-06-08,20.7,24.8,17.3,polygyros,2020
182767,2020-06-09,21.1,24.5,17.9,polygyros,2020
182768,2020-06-10,21.1,25.2,14.4,polygyros,2020
182769,2020-06-11,19.3,24.7,14.6,polygyros,2020
182770,2020-06-12,19.3,23.3,15.1,polygyros,2020
182771,2020-06-13,20.8,25.6,17.0,polygyros,2020
182772,2020-06-14,22.9,28.6,19.4,polygyros,2020
182773,2020-06-15,23.1,27.6,19.8,polygyros,2020
182774,2020-06-16,21.1,25.1,15.9,polygyros,2020
182775,2020-06-17,19.6,24.0,16.2,polygyros,2020
182776,2020-06-18,21.6,27.1,17.4,polygyros,2020
182777,2020-06-19,22.7,28.1,17.7,polygyros,2020
182778,2020-06-20,23.3,27.6,20.0,polygyros,2020
182779,2020-06-21,18.0,21.4,14.9,polygyros,2020
182780,2020-06-22,18.7,23.0,15.8,polygyros,2020
182781,2020-06-23,18.1,22.2,15.4,polygyros,2020
182782,2020-06-24,19.4,22.1,15.6,polygyros,2020
182783,2020-06-25,22.0,25.8,19.3,polygyros,2020
182784,2020-06-26,22.4,25.9,19.8,polygyros,2020
182785,2020-06-27,22.9,26.7,19.8,polygyros,2020
182786,2020-06-28,23.4,27.3,20.2,polygyros,2020
182787,2020-06-29,24.5,28.3,20.8,polygyros,2020
182788,2020-06-30,26.4,31.4,21.6,polygyros,2020
182789,2020-07-01,26.6,29.5,23.3,polygyros,2020
182790,2020-07-02,26.1,29.4,23.2,polygyros,2020
182791,2020-07-03,25.4,28.6,22.4,polygyros,2020
182792,2020-07-04,25.2,29.1,20.7,polygyros,2020
182793,2020-07-05,23.0,26.8,19.2,polygyros,2020
182794,2020-07-06,23.7,28.4,17.5,polygyros,2020
182795,2020-07-07,23.5,29.2,16.8,polygyros,2020
182796,2020-07-08,19.0,22.7,16.8,polygyros,2020
182797,2020-07-09,21.0,24.4,17.7,polygyros,2020
182798,2020-07-10,22.4,26.4,18.6,polygyros,2020
182799,2020-07-11,22.9,26.2,18.4,polygyros,2020
182800,2020-07-12,23.8,28.2,19.4,polygyros,2020
182801,2020-07-13,21.0,25.7,17.6,polygyros,2020
182802,2020-07-14,18.8,21.9,16.1,polygyros,2020
182803,2020-07-15,20.4,24.6,17.1,polygyros,2020
182804,2020-07-16,21.4,25.1,18.6,polygyros,2020
182805,2020-07-17,22.1,26.0,18.7,polygyros,2020
182806,2020-07-18,22.6,26.2,19.7,polygyros,2020
182807,2020-07-19,22.6,26.2,19.9,polygyros,2020
182808,2020-07-20,22.9,26.6,19.2,polygyros,2020
182809,2020-07-21,23.2,26.3,20.7,polygyros,2020
182810,2020-07-22,24.6,28.3,21.9,polygyros,2020
182811,2020-07-23,25.5,29.3,23.1,polygyros,2020
182812,2020-07-24,25.5,30.6,21.9,polygyros,2020
182813,2020-07-25,24.3,28.3,21.4,polygyros,2020
182814,2020-07-26,23.6,27.2,20.4,polygyros,2020
182815,2020-07-27,24.5,28.6,21.3,polygyros,2020
182816,2020-07-28,25.6,29.1,21.5,polygyros,2020
182817,2020-07-29,27.4,31.1,24.3,polygyros,2020
182818,2020-07-30,28.5,32.8,24.8,polygyros,2020
182819,2020-07-31,28.5,33.3,24.9,polygyros,2020
182820,2020-08-01,27.1,31.8,21.8,polygyros,2020
182821,2020-08-02,24.2,27.8,21.3,polygyros,2020
182822,2020-08-03,23.3,27.4,20.2,polygyros,2020
182823,2020-08-04,23.3,27.6,20.2,polygyros,2020
182824,2020-08-05,23.7,27.8,20.6,polygyros,2020
182825,2020-08-06,22.3,26.6,19.8,polygyros,2020
182826,2020-08-07,21.9,26.8,17.0,polygyros,2020
182827,2020-08-08,22.7,28.9,18.2,polygyros,2020
182828,2020-08-09,23.4,29.5,18.2,polygyros,2020
182829,2020-08-10,24.5,28.8,21.8,polygyros,2020
182830,2020-08-11,25.6,29.9,22.3,polygyros,2020
182831,2020-08-12,25.8,29.2,22.8,polygyros,2020
182832,2020-08-13,24.4,28.7,21.1,polygyros,2020
182833,2020-08-14,23.9,28.1,20.6,polygyros,2020
182834,2020-08-15,24.1,28.6,20.7,polygyros,2020
182835,2020-08-16,22.0,25.4,19.9,polygyros,2020
182836,2020-08-17,21.4,25.8,18.7,polygyros,2020
182837,2020-08-18,22.3,26.4,19.2,polygyros,2020
182838,2020-08-19,22.9,27.3,18.7,polygyros,2020
182839,2020-08-20,22.9,28.1,18.0,polygyros,2020
182840,2020-08-21,23.8,28.2,19.9,polygyros,2020
182841,2020-08-22,26.1,30.3,22.7,polygyros,2020
182842,2020-08-23,25.9,29.4,23.1,polygyros,2020
182843,2020-08-24,25.1,29.4,21.4,polygyros,2020
182844,2020-08-25,23.7,28.8,17.2,polygyros,2020
182845,2020-08-26,21.8,25.9,17.9,polygyros,2020
182846,2020-08-27,23.8,27.3,20.8,polygyros,2020
182847,2020-08-28,25.9,29.6,21.5,polygyros,2020
182848,2020-08-29,27.1,31.3,23.4,polygyros,2020
182849,2020-08-30,26.5,29.9,23.1,polygyros,2020
182850,2020-08-31,28.1,32.2,24.4,polygyros,2020
182851,2020-09-01,26.7,30.7,24.1,polygyros,2020
182852,2020-09-02,25.1,29.6,21.8,polygyros,2020
182853,2020-09-03,25.2,29.3,21.7,polygyros,2020
182854,2020-09-04,21.8,26.8,17.7,polygyros,2020
182855,2020-09-05,21.5,25.9,17.8,polygyros,2020
182856,2020-09-06,22.2,25.8,18.7,polygyros,2020
182857,2020-09-07,24.0,28.1,20.2,polygyros,2020
182858,2020-09-08,25.7,29.6,22.3,polygyros,2020
182859,2020-09-09,24.2,27.8,20.5,polygyros,2020
182860,2020-09-10,23.4,26.5,20.8,polygyros,2020
182861,2020-09-11,23.4,26.3,20.7,polygyros,2020
182862,2020-09-12,23.6,27.1,18.6,polygyros,2020
182863,2020-09-13,24.1,28.1,21.0,polygyros,2020
182864,2020-09-14,23.5,27.2,21.7,polygyros,2020
182865,2020-09-15,23.6,28.2,20.6,polygyros,2020
182866,2020-09-16,22.1,27.5,19.0,polygyros,2020
182867,2020-09-17,21.4,27.1,17.6,polygyros,2020
182868,2020-09-18,21.2,24.3,18.8,polygyros,2020
182869,2020-09-19,19.3,23.2,16.0,polygyros,2020
182870,2020-09-20,17.7,22.3,14.4,polygyros,2020
182871,2020-09-21,18.2,22.2,14.5,polygyros,2020
182872,2020-09-22,19.1,23.0,16.2,polygyros,2020
182873,2020-09-23,19.7,23.0,17.1,polygyros,2020
182874,2020-09-24,21.4,27.3,16.9,polygyros,2020
182875,2020-09-25,21.7,25.2,19.2,polygyros,2020
182876,2020-09-26,17.9,21.4,14.3,polygyros,2020
182877,2020-09-27,17.6,21.4,13.5,polygyros,2020
182878,2020-09-28,18.5,22.6,16.7,polygyros,2020
182879,2020-09-29,18.0,22.7,12.9,polygyros,2020
182880,2020-09-30,15.0,19.2,11.0,polygyros,2020
182881,2020-10-01,16.7,20.6,13.3,polygyros,2020
182882,2020-10-02,18.5,22.9,14.8,polygyros,2020
182883,2020-10-03,19.5,23.8,16.8,polygyros,2020
182884,2020-10-04,21.6,26.7,17.9,polygyros,2020
182885,2020-10-05,22.8,28.9,17.7,polygyros,2020
182886,2020-10-06,23.1,27.6,19.3,polygyros,2020
182887,2020-10-07,21.1,24.4,17.8,polygyros,2020
182888,2020-10-08,14.9,18.9,11.5,polygyros,2020
182889,2020-10-09,15.1,19.4,11.5,polygyros,2020
182890,2020-10-10,16.4,20.6,13.4,polygyros,2020
182891,2020-10-11,17.0,21.2,14.2,polygyros,2020
182892,2020-10-12,17.7,20.8,15.6,polygyros,2020
182893,2020-10-13,16.3,19.8,13.3,polygyros,2020
182894,2020-10-14,16.2,19.9,12.8,polygyros,2020
182895,2020-10-15,16.9,19.8,14.4,polygyros,2020
182896,2020-10-16,19.1,22.4,16.4,polygyros,2020
182897,2020-10-17,16.8,21.1,14.1,polygyros,2020
182898,2020-10-18,15.0,19.2,11.5,polygyros,2020
182899,2020-10-19,13.0,15.6,10.6,polygyros,2020
182900,2020-10-20,13.0,16.5,10.6,polygyros,2020
182901,2020-10-21,14.0,17.6,11.8,polygyros,2020
182902,2020-10-22,15.4,19.4,11.9,polygyros,2020
182903,2020-10-23,18.1,21.9,13.7,polygyros,2020
182904,2020-10-24,18.6,22.6,15.7,polygyros,2020
182905,2020-10-25,15.3,19.2,12.5,polygyros,2020
182906,2020-10-26,15.0,19.7,11.6,polygyros,2020
182907,2020-10-27,14.5,19.5,11.5,polygyros,2020
182908,2020-10-28,14.5,17.4,12.0,polygyros,2020
182909,2020-10-29,14.4,16.8,12.2,polygyros,2020
182910,2020-10-30,13.1,16.9,9.5,polygyros,2020
182911,2020-10-31,13.2,18.0,8.3,polygyros,2020
182912,2020-11-01,12.4,17.1,9.5,polygyros,2020
182913,2020-11-02,13.0,16.3,9.8,polygyros,2020
182914,2020-11-03,13.6,17.5,10.7,polygyros,2020
182915,2020-11-04,13.1,15.3,11.1,polygyros,2020
182916,2020-11-05,11.4,13.6,9.7,polygyros,2020
182917,2020-11-06,12.1,15.7,8.9,polygyros,2020
182918,2020-11-07,11.4,15.2,8.8,polygyros,2020
182919,2020-11-08,10.7,14.3,8.6,polygyros,2020
182920,2020-11-09,11.2,14.7,8.2,polygyros,2020
182921,2020-11-10,12.1,14.3,10.8,polygyros,2020
182922,2020-11-11,10.7,13.0,9.7,polygyros,2020
182923,2020-11-12,10.6,12.4,9.1,polygyros,2020
182924,2020-11-13,10.6,14.3,8.8,polygyros,2020
182925,2020-11-14,10.8,14.5,8.6,polygyros,2020
182926,2020-11-15,10.4,13.6,8.2,polygyros,2020
182927,2020-11-16,11.1,14.3,8.5,polygyros,2020
182928,2020-11-17,11.4,13.8,9.6,polygyros,2020
182929,2020-11-18,10.4,11.6,9.4,polygyros,2020
182930,2020-11-19,8.5,10.9,5.6,polygyros,2020
182931,2020-11-20,7.1,10.3,5.2,polygyros,2020
182932,2020-11-21,7.4,8.7,6.1,polygyros,2020
182933,2020-11-22,7.3,10.1,5.3,polygyros,2020
182934,2020-11-23,8.1,12.1,4.9,polygyros,2020
182935,2020-11-24,8.3,11.1,6.5,polygyros,2020
182936,2020-11-25,6.9,10.8,4.6,polygyros,2020
182937,2020-11-26,9.3,12.4,4.7,polygyros,2020
182938,2020-11-27,10.9,14.5,8.7,polygyros,2020
182939,2020-11-28,10.4,13.9,8.2,polygyros,2020
182940,2020-11-29,10.7,12.6,9.5,polygyros,2020
182941,2020-11-30,7.9,11.5,3.3,polygyros,2020
182942,2020-12-01,3.7,4.6,2.8,polygyros,2020
182943,2020-12-02,5.3,6.5,3.9,polygyros,2020
182944,2020-12-03,6.4,7.3,5.5,polygyros,2020
182945,2020-12-04,9.3,12.0,7.2,polygyros,2020
182946,2020-12-05,10.6,13.1,8.9,polygyros,2020
182947,2020-12-06,9.8,10.7,9.3,polygyros,2020
182948,2020-12-07,8.1,9.3,6.1,polygyros,2020
182949,2020-12-08,9.4,12.5,6.3,polygyros,2020
182950,2020-12-09,11.4,12.6,9.7,polygyros,2020
182951,2020-12-10,8.8,11.3,6.8,polygyros,2020
182952,2020-12-11,8.5,11.2,5.8,polygyros,2020
182953,2020-12-12,8.5,10.9,6.9,polygyros,2020
182954,2020-12-13,9.7,10.9,7.7,polygyros,2020
182955,2020-12-14,6.0,8.1,5.1,polygyros,2020
182956,2020-12-15,9.1,12.8,6.4,polygyros,2020
182957,2020-12-16,8.7,10.7,7.8,polygyros,2020
182958,2020-12-17,8.1,9.2,6.6,polygyros,2020
182959,2020-12-18,7.9,10.8,6.0,polygyros,2020
182960,2020-12-19,7.9,9.0,6.7,polygyros,2020
182961,2020-12-20,7.0,7.8,6.1,polygyros,2020
182962,2020-12-21,6.3,7.5,5.8,polygyros,2020
182963,2020-12-22,6.7,8.0,5.9,polygyros,2020
182964,2020-12-23,8.7,11.9,5.3,polygyros,2020
182965,2020-12-24,9.9,12.3,8.1,polygyros,2020
182966,2020-12-25,10.3,12.4,6.1,polygyros,2020
